Category,lat,lon,Part of month,Observation Date,Impacted Area (ha),Country,Location Name,Data updated on
Hopper,26.733055556000068,71.12861111100005,Early,2019-10-02,100.0,India,Bar museum,Tue Feb  1 16:04:44 2022
Hopper,27.29333333300008,71.65694444400003,Late,2019-08-26,100.0,India,didhu,Tue Feb  1 16:04:44 2022
Hopper,28.74166666700006,72.96750000000003,Early,2019-11-05,100.0,India,23 RJD,Tue Feb  1 16:04:44 2022
ControlREV,27.60555555600007,70.80833333300006,Late,2019-07-27,100.0,India,100 RD Bhuttewala,Tue Feb  1 16:04:44 2022
ControlREV,28.36222222200007,73.26194444400005,Middle,2019-09-17,100.0,India,Kalasar,Tue Feb  1 16:04:44 2022
Adult,28.4427777777778,73.6436111111111,Early,2020-08-02,300.0,India,Hansera,Tue Feb  1 16:04:44 2022
ControlREV,28.31388888900005,73.10861111100007,Early,2019-10-08,100.0,India,Barala,Tue Feb  1 16:04:44 2022
Adult,28.850833333000026,73.17805555600006,Early,2019-08-01,100.0,India,Suratgarh 5 KWSM,Tue Feb  1 16:04:44 2022
ControlREV,26.678611111000063,70.27944444400003,Early,2020-01-07,100.0,India,Sam Minor,Tue Feb  1 16:04:44 2022
ControlREV,27.241388889000064,70.29694444400008,Early,2019-08-09,100.0,India,Bhakra ki dhani,Tue Feb  1 16:04:44 2022
ControlREV,25.73611111100007,70.64805555600003,Early,2019-08-07,50.0,India,Gadra Road,Tue Feb  1 16:04:44 2022
ControlREV,26.8952777777778,72.8730555555556,Middle,2020-06-18,20.0,India,Padasala Bapini Jodh,Tue Feb  1 16:04:44 2022
Swarm,24.596666667000022,71.32055555600004,Middle,2020-01-20,200.0,India,Kundaliya,Tue Feb  1 16:04:44 2022
Adult,27.60361111100008,70.19750000000005,Middle,2019-06-14,100.0,India,Sadhewala,Tue Feb  1 16:04:44 2022
Hopper,27.12777777800005,71.86333333300007,Late,2019-06-22,100.0,India,Ram Singh Ki Dhani,Tue Feb  1 16:04:44 2022
ControlREV,27.370555556000056,72.47611111100008,Early,2019-10-03,100.0,India,Charanai,Tue Feb  1 16:04:44 2022
ControlREV,28.83444444400004,73.30972222200006,Middle,2019-10-20,50.0,India,Kisan nagar,Tue Feb  1 16:04:44 2022
Hopper,27.16027777800008,72.00000000000006,Early,2019-10-09,200.0,India,Jaiseri,Tue Feb  1 16:04:44 2022
Hopper,27.601666667000075,72.59000000000003,Early,2019-10-01,5.0,India,Sopra ki dhani,Tue Feb  1 16:04:44 2022
ControlREV,25.1047222222222,70.9277777777778,Late,2020-06-28,15.0,India,Rajasthan.Vill..Jaal,Tue Feb  1 16:04:44 2022
Hopper,28.730277778000072,73.96583333300003,Late,2019-08-22,100.0,India,Rekh meghana,Tue Feb  1 16:04:44 2022
Hopper,24.802777778000063,71.13222222200005,Early,2019-08-07,50.0,India,Adarsh nagar,Tue Feb  1 16:04:44 2022
Hopper,25.831944444000044,70.52166666700003,Middle,2019-11-13,100.0,India,Sajjad ka par,Tue Feb  1 16:04:44 2022
Hopper,25.81861111100005,70.57472222200005,Early,2019-11-01,200.0,India,Padamda,Tue Feb  1 16:04:44 2022
Adult,27.01083333300005,71.32194444400005,Middle,2019-09-19,100.0,India,Chandan,Tue Feb  1 16:04:44 2022
Adult,28.92944444400007,72.72416666700008,Middle,2019-09-19,100.0,India,2 KNM-1B,Tue Feb  1 16:04:44 2022
Swarm,27.85555555600007,72.14500000000004,Middle,2019-07-13,100.0,India,Gogriyawala,Tue Feb  1 16:04:44 2022
Swarm,27.03555555600008,71.53055555600008,Middle,2019-09-19,200.0,India,Lathi,Tue Feb  1 16:04:44 2022
Swarm,27.478333333000023,71.12805555600005,Late,2019-10-29,100.0,India,3 D sutharmandi,Tue Feb  1 16:04:44 2022
ControlREV,27.38361111100005,70.47305555600008,Late,2019-08-24,200.0,India,Ramgarh,Tue Feb  1 16:04:44 2022
ControlREV,28.791388889000075,73.46166666700003,Middle,2019-08-15,400.0,India,MFFR West,Tue Feb  1 16:04:44 2022
ControlREV,28.79416666700007,73.40555555600008,Middle,2019-08-13,400.0,India,MFFR West,Tue Feb  1 16:04:44 2022
ControlREV,27.302777778000063,71.09638888900008,Middle,2019-09-13,100.0,India,7 LLB,Tue Feb  1 16:04:44 2022
ControlREV,26.5355555555556,75.0658333333333,Middle,2020-06-15,60.0,India,"TIHARI, AIRIAN, AJME",Tue Feb  1 16:04:44 2022
Hopper,26.8188888888889,72.4397222222222,Early,2020-07-01,110.0,India,Rajasthan.Sh.Mahadev,Tue Feb  1 16:04:44 2022
Swarm,27.7338888888889,74.3294444444444,Late,2020-07-23,200.0,India,Dungrasar,Tue Feb  1 16:04:44 2022
Swarm,24.671666667000068,71.63500000000005,Late,2019-12-25,600.0,India,Jaisla Radka,Tue Feb  1 16:04:44 2022
ControlREV,26.75500000000005,71.35611111100008,Late,2019-12-29,200.0,India,Moolana,Tue Feb  1 16:04:44 2022
Hopper,28.6480555555556,75.1986111111111,Middle,2020-08-16,10.0,India,Dholiya ke rohi,Tue Feb  1 16:04:44 2022
ControlREV,27.49055555600006,70.64222222200004,Early,2019-10-02,200.0,India,1 Khala,Tue Feb  1 16:04:44 2022
ControlREV,23.75750000000005,68.73027777800007,Late,2019-10-31,100.0,India,Baiyava,Tue Feb  1 16:04:44 2022
ControlREV,25.975000000000023,70.53305555600008,Late,2019-10-25,100.0,India,Ranasar,Tue Feb  1 16:04:44 2022
Hopper,27.30111111100007,71.92166666700007,Early,2019-10-08,100.0,India,Dhauliya,Tue Feb  1 16:04:44 2022
Hopper,28.79222222200008,73.70305555600004,Late,2019-08-29,100.0,India,MFFR East Camp,Tue Feb  1 16:04:44 2022
Hopper,28.58916666700003,73.43750000000006,Early,2019-09-08,50.0,India,Lakhwar,Tue Feb  1 16:04:44 2022
Hopper,26.541666667000072,71.36722222200007,Early,2019-11-01,100.0,India,Dangari,Tue Feb  1 16:04:44 2022
Hopper,26.05638888900006,70.76000000000005,Early,2019-12-02,100.0,India,Chadiyali,Tue Feb  1 16:04:44 2022
ControlREV,26.01361111100005,70.21472222200003,Late,2019-07-31,50.0,India,Panchla,Tue Feb  1 16:04:44 2022
ControlREV,25.68916666700005,71.19333333300006,Late,2019-07-27,100.0,India,Sodo ki basti,Tue Feb  1 16:04:44 2022
ControlREV,27.81444444400006,72.29194444400008,Middle,2019-09-12,100.0,India,Charanwala,Tue Feb  1 16:04:44 2022
ControlREV,28.0719444444444,74.4161111111111,Middle,2020-08-11,30.0,India,Bandava,Tue Feb  1 16:04:44 2022
ControlREV,26.9208333333333,71.5525,Early,2020-08-07,40.0,India,sanwara,Tue Feb  1 16:04:44 2022
ControlREV,28.8297222222222,74.8155555555555,Early,2020-08-04,200.0,India,Dhani manna,Tue Feb  1 16:04:44 2022
Adult,28.916388889000075,72.89666666700003,Middle,2019-09-19,100.0,India,4 SKM,Tue Feb  1 16:04:44 2022
ControlREV,25.84250000000003,73.00111111100006,Middle,2020-01-11,100.0,India,Dholeriya,Tue Feb  1 16:04:44 2022
Swarm,28.70861111100004,73.29611111100007,Late,2019-07-28,500.0,India,MFFR area,Tue Feb  1 16:04:44 2022
Swarm,25.590000000000032,70.97027777800008,Late,2019-07-31,100.0,India,Dhanna ram ki dhani,Tue Feb  1 16:04:44 2022
Swarm,27.573611111000048,71.00916666700004,Middle,2019-07-20,100.0,India,Narendra Nagar,Tue Feb  1 16:04:44 2022
Swarm,27.302500000000062,71.99861111100006,Middle,2019-11-17,100.0,India,Jodhani,Tue Feb  1 16:04:44 2022
Adult,25.6522222222222,71.6358333333333,Middle,2020-06-16,45.0,India,Adarsh Chava (Hanuma,Tue Feb  1 16:04:44 2022
ControlREV,26.9891666666667,72.2836111111111,Late,2020-07-28,200.0,India,Shiv Nagar,Tue Feb  1 16:04:44 2022
Swarm,25.8661111111111,79.3511111111111,Early,2020-07-04,195.0,India,"Goran, Tehsil Ora",Tue Feb  1 16:04:44 2022
ControlREV,27.52250000000004,70.48694444400007,Early,2020-01-02,100.0,India,Tuli Minor,Tue Feb  1 16:04:44 2022
Adult,25.822777778000045,71.22916666700007,Late,2019-07-22,100.0,India,Daruda,Tue Feb  1 16:04:44 2022
Hopper,26.8444444444444,72.1852777777778,Middle,2020-08-11,40.0,India,Kheda Bagoriya,Tue Feb  1 16:04:44 2022
ControlREV,27.17916666700006,71.67416666700007,Middle,2019-10-12,200.0,India,Khetolai FFR,Tue Feb  1 16:04:44 2022
ControlREV,27.96277777800003,72.50333333300006,Early,2019-10-10,200.0,India,Chak 3 BJM,Tue Feb  1 16:04:44 2022
ControlREV,27.74055555600006,72.37166666700006,Middle,2019-10-13,100.0,India,Pabusar,Tue Feb  1 16:04:44 2022
ControlREV,27.22194444400003,71.95750000000004,Early,2019-10-04,100.0,India,Chandni,Tue Feb  1 16:04:44 2022
Hopper,27.428611111000063,72.57083333300005,Early,2019-10-10,50.0,India,Bhadla,Tue Feb  1 16:04:44 2022
Hopper,27.31777777800005,72.20111111100005,Early,2019-10-04,100.0,India,Shekhasar,Tue Feb  1 16:04:44 2022
ControlREV,30.15833333300003,73.57750000000004,Middle,2020-04-13,100.0,India,BOP Renuka,Tue Feb  1 16:04:44 2022
Hopper,25.75500000000005,70.35388888900007,Late,2019-11-30,100.0,India,Nopat,Tue Feb  1 16:04:44 2022
Hopper,25.78777777800008,70.24111111100007,Late,2019-11-25,100.0,India,BOP Barmerwala,Tue Feb  1 16:04:44 2022
Hopper,27.603888889000075,72.23555555600007,Early,2019-11-04,100.0,India,9PSM,Tue Feb  1 16:04:44 2022
ControlREV,27.94500000000005,71.98611111100007,Late,2019-09-24,5.0,India,Gajjewala area,Tue Feb  1 16:04:44 2022
ControlREV,26.25250000000005,70.37361111100006,Middle,2019-09-12,100.0,India,Sugh singh ki dhani,Tue Feb  1 16:04:44 2022
ControlREV,27.55777777800006,72.08416666700003,Early,2019-09-08,100.0,India,Newa,Tue Feb  1 16:04:44 2022
ControlREV,25.50027777800005,72.85527777800007,Middle,2020-05-18,400.0,India,Ramguda,Tue Feb  1 16:04:44 2022
ControlREV,23.7819444444444,68.8691666666667,Early,2020-08-01,100.0,India,Guneri,Tue Feb  1 16:04:44 2022
ControlREV,27.2822222222222,72.9513888888889,Early,2020-08-01,200.0,India,Jaisla,Tue Feb  1 16:04:44 2022
ControlREV,25.8316666666667,72.1575,Late,2020-06-25,40.0,India,"Shobawash, Mevanagar",Tue Feb  1 16:04:44 2022
ControlREV,25.825000000000045,70.37361111100006,Middle,2019-11-20,100.0,India,Rohidi,Tue Feb  1 16:04:44 2022
Adult,27.669722222000075,70.79277777800007,Early,2019-08-06,100.0,India,Poonam singh choki,Tue Feb  1 16:04:44 2022
Adult,27.379444444000058,71.28888888900008,Middle,2019-09-11,200.0,India,110 RD,Tue Feb  1 16:04:44 2022
Swarm,27.8336111111111,75.3669444444444,Late,2020-06-28,140.0,India,"Pujari ki Dhani, Tah",Tue Feb  1 16:04:44 2022
Swarm,24.1552777777778,71.5241666666667,Early,2020-06-09,100.0,India,Aeta,Tue Feb  1 16:04:44 2022
Swarm,24.625000000000057,71.62944444400006,Late,2019-12-26,100.0,India,Naroli  Radka Ta{[1],Tue Feb  1 16:04:44 2022
Swarm,25.25138888900005,70.98472222200007,Early,2020-01-08,100.0,India,Itada,Tue Feb  1 16:04:44 2022
ControlREV,25.66611111100008,70.76638888900004,Middle,2019-12-18,100.0,India,Abhy ka par,Tue Feb  1 16:04:44 2022
Adult,25.666944444000023,71.88777777800004,Late,2019-07-28,50.0,India,Dudasar,Tue Feb  1 16:04:44 2022
Adult,25.748333333000065,71.00916666700004,Middle,2019-07-17,100.0,India,Bhakte ki Beri,Tue Feb  1 16:04:44 2022
Adult,26.343055556000024,74.80166666700006,Middle,2020-05-11,100.0,India,Jethana,Tue Feb  1 16:04:44 2022
Adult,23.810833333000065,75.93388888900006,Late,2020-05-23,100.0,India,Dhavla chhatri Madhy,Tue Feb  1 16:04:44 2022
Adult,26.2505555555556,71.8394444444444,Late,2020-07-22,400.0,India,Siyago ki dhani,Tue Feb  1 16:04:44 2022
Hopper,26.8852777777778,72.4152777777778,Early,2020-08-05,200.0,India,Masjid wali dhani,Tue Feb  1 16:04:44 2022
ControlREV,27.83250000000004,72.52555555600003,Middle,2019-10-18,200.0,India,Bajju,Tue Feb  1 16:04:44 2022
ControlREV,27.49055555600006,72.58111111100004,Middle,2019-10-20,100.0,India,Kan singh ki sid,Tue Feb  1 16:04:44 2022
ControlREV,26.070833333000053,70.87750000000005,Late,2019-10-26,100.0,India,Aagasdee,Tue Feb  1 16:04:44 2022
ControlREV,25.72083333300003,72.20527777800004,Late,2020-05-27,135.0,India,"Poshal nagar.Ashada,",Tue Feb  1 16:04:44 2022
Adult,25.4341666666667,77.5463888888889,Early,2020-06-03,125.0,India,Khawdakala,Tue Feb  1 16:04:44 2022
Hopper,27.88583333300005,71.74611111100006,Middle,2019-08-17,200.0,India,12 JJW,Tue Feb  1 16:04:44 2022
Hopper,26.468333333000032,70.58305555600003,Late,2019-09-29,100.0,India,Nakta ramki dhani,Tue Feb  1 16:04:44 2022
Hopper,28.286111111000025,72.89000000000004,Early,2019-11-05,100.0,India,Ramsar,Tue Feb  1 16:04:44 2022
Hopper,26.08833333300004,70.28861111100008,Middle,2019-11-11,100.0,India,Boui,Tue Feb  1 16:04:44 2022
ControlREV,26.37805555600005,71.69166666700005,Middle,2019-09-20,200.0,India,Prahaladpura,Tue Feb  1 16:04:44 2022
Swarm,24.5786111111111,71.0227777777778,Middle,2020-06-19,200.0,India,Manda ki dhani,Tue Feb  1 16:04:44 2022
ControlREV,26.5758333333333,72.9052777777778,Early,2020-07-03,100.0,India,Mandiyai Khurd,Tue Feb  1 16:04:44 2022
Adult,26.37583333300006,70.91027777800008,Middle,2019-10-14,200.0,India,Devra,Tue Feb  1 16:04:44 2022
Swarm,28.006666667000047,72.11138888900007,Middle,2019-09-13,100.0,India,4 BSSM,Tue Feb  1 16:04:44 2022
Swarm,25.884166667000045,70.32277777800005,Early,2019-10-07,100.0,India,Fagali,Tue Feb  1 16:04:44 2022
ControlREV,28.991388889000064,73.72111111100008,Late,2019-08-23,100.0,India,Ajitmana MFFR,Tue Feb  1 16:04:44 2022
ControlREV,28.853333333000023,73.98583333300007,Late,2019-08-24,100.0,India,Rekh Meghana,Tue Feb  1 16:04:44 2022
Swarm,27.8427777777778,73.8186111111111,Late,2020-06-20,60.0,India,"Bidasariya, Nokha, B",Tue Feb  1 16:04:44 2022
Hopper,24.8788888888889,71.0105555555556,Middle,2020-07-13,80.0,India,"Bhada, G.P. Ekal,",Tue Feb  1 16:04:44 2022
Hopper,28.5133333333333,75.0736111111111,Late,2020-07-27,100.0,India,Bishahu,Tue Feb  1 16:04:44 2022
Adult,25.359722222000077,72.54805555600007,Late,2019-06-26,100.0,India,Khanpur,Tue Feb  1 16:04:44 2022
Hopper,25.31388888900005,70.74777777800006,Late,2019-07-25,50.0,India,Huron ka tala,Tue Feb  1 16:04:44 2022
Adult,23.9236111111111,68.8027777777778,Early,2020-07-07,30.0,India,"BSF post 1175,Lakhpa",Tue Feb  1 16:04:44 2022
Hopper,28.2658333333333,74.8722222222222,Middle,2020-08-10,100.0,India,Binasar,Tue Feb  1 16:04:44 2022
Hopper,27.9744444444444,73.4844444444444,Early,2020-08-03,140.0,India,Gadhwala,Tue Feb  1 16:04:44 2022
ControlREV,23.76638888900004,69.71916666700008,Middle,2019-10-20,100.0,India,Guneri,Tue Feb  1 16:04:44 2022
ControlREV,26.83333333300004,70.53500000000008,Middle,2019-10-11,100.0,India,Lolai ki dhani,Tue Feb  1 16:04:44 2022
ControlREV,26.244444444000067,70.21333333300004,Middle,2019-10-16,100.0,India,Sundra Village,Tue Feb  1 16:04:44 2022
ControlREV,25.722222222000028,70.29222222200008,Late,2019-10-23,100.0,India,Bajaria Akli,Tue Feb  1 16:04:44 2022
Hopper,26.30305555600006,70.78333333300003,Middle,2019-10-19,100.0,India,Yijaynagar,Tue Feb  1 16:04:44 2022
Hopper,27.518333333000044,72.30305555600006,Early,2019-11-02,100.0,India,Sevda,Tue Feb  1 16:04:44 2022
ControlREV,27.784722222000028,70.51833333300004,Middle,2019-09-13,200.0,India,Kalra 12,Tue Feb  1 16:04:44 2022
ControlREV,27.49166666700006,70.71666666700008,Early,2019-09-09,100.0,India,15 RD Sada,Tue Feb  1 16:04:44 2022
ControlREV,27.392222222000044,71.24694444400006,Early,2019-09-01,200.0,India,Fakiro ki dhani,Tue Feb  1 16:04:44 2022
ControlREV,23.70833333300004,68.63194444400006,Late,2019-11-30,100.0,India,Kapurasi,Tue Feb  1 16:04:44 2022
ControlREV,29.0313888888889,74.7358333333333,Late,2020-07-26,400.0,India,Khuiyana area,Tue Feb  1 16:04:44 2022
ControlREV,25.8925,71.1572222222222,Early,2020-07-06,100.0,India,Kanoda,Tue Feb  1 16:04:44 2022
ControlREV,27.0433333333333,72.3158333333333,Late,2020-07-27,20.0,India,Jaloda,Tue Feb  1 16:04:44 2022
Adult,26.244444444000067,71.25527777800005,Middle,2019-08-11,100.0,India,Sadara,Tue Feb  1 16:04:44 2022
Swarm,27.22194444400003,71.95750000000004,Early,2019-10-04,100.0,India,Tekra,Tue Feb  1 16:04:44 2022
Swarm,26.00972222200005,70.60361111100008,Early,2020-01-05,100.0,India,Sakhil,Tue Feb  1 16:04:44 2022
ControlREV,26.768333333000044,70.74111111100007,Late,2019-12-24,100.0,India,Pithla,Tue Feb  1 16:04:44 2022
Adult,27.168611111000075,71.43527777800006,Late,2019-07-23,100.0,India,Twarki,Tue Feb  1 16:04:44 2022
Hopper,27.14055555600004,71.85361111100008,Late,2019-06-25,100.0,India,Jajki West,Tue Feb  1 16:04:44 2022
Hopper,28.9052777777778,73.7725,Middle,2020-08-16,40.0,India,MFFR Mahajan,Tue Feb  1 16:04:44 2022
Hopper,28.2605555555556,74.4097222222222,Early,2020-08-07,100.0,India,Patlisar,Tue Feb  1 16:04:44 2022
Hopper,26.945,72.4452777777778,Late,2020-08-25,90.0,India,Chatal nagar,Tue Feb  1 16:04:44 2022
ControlREV,28.96000000000004,73.04472222200008,Middle,2019-10-13,100.0,India,SURATGARH 4MLD,Tue Feb  1 16:04:44 2022
ControlREV,27.51805555600004,70.15944444400003,Late,2019-10-22,100.0,India,Moomal BOP,Tue Feb  1 16:04:44 2022
Hopper,26.40500000000003,70.35888888900007,Early,2019-09-09,200.0,India,Dove west,Tue Feb  1 16:04:44 2022
Hopper,26.07000000000005,70.87611111100006,Late,2019-10-27,100.0,India,Aagasdee,Tue Feb  1 16:04:44 2022
Hopper,27.52222222200004,72.26916666700004,Late,2019-10-21,50.0,India,Sawragaon TulsiMandi,Tue Feb  1 16:04:44 2022
ControlREV,29.180000000000064,73.88527777800005,Late,2020-05-31,265.0,India,Birdhwal,Tue Feb  1 16:04:44 2022
Hopper,28.668611111000075,73.35194444400008,Late,2019-08-29,100.0,India,Karanwali,Tue Feb  1 16:04:44 2022
Hopper,25.39750000000004,71.10472222200008,Early,2019-08-10,100.0,India,Chindomiyon ki dhani,Tue Feb  1 16:04:44 2022
Hopper,27.932222222000064,72.25194444400006,Late,2019-09-30,100.0,India,Nokh,Tue Feb  1 16:04:44 2022
ControlREV,28.1483333333333,74.0455555555556,Early,2020-08-05,30.0,India,Rain jodh,Tue Feb  1 16:04:44 2022
ControlREV,26.718055556000024,70.85305555600007,Early,2019-11-03,200.0,India,Pithla,Tue Feb  1 16:04:44 2022
ControlREV,28.8441666666667,72.9286111111111,Early,2020-07-05,100.0,India,"2PM,Rawla (SGNR)Raja",Tue Feb  1 16:04:44 2022
ControlREV,27.0044444444444,72.3136111111111,Middle,2020-07-12,270.0,India,Pabu Chanvra,Tue Feb  1 16:04:44 2022
ControlREV,27.44277777800005,71.84361111100003,Early,2020-01-05,300.0,India,Rola,Tue Feb  1 16:04:44 2022
ControlREV,26.11888888900006,71.67805555600006,Middle,2019-08-15,100.0,India,Lunada,Tue Feb  1 16:04:44 2022
ControlREV,28.83583333300004,73.45111111100005,Late,2019-08-26,100.0,India,MFFR West,Tue Feb  1 16:04:44 2022
Adult,28.537222222000025,72.31944444400006,Middle,2020-01-14,200.0,India,"3,4,5 MWM",Tue Feb  1 16:04:44 2022
ControlREV,26.7280555555556,73.2219444444444,Early,2020-06-09,50.0,India,Hardani/Bawadi/Jodhp,Tue Feb  1 16:04:44 2022
Swarm,27.1191666666667,72.5416666666667,Middle,2020-06-11,80.0,India,"S.S.Nagar,Lohavat",Tue Feb  1 16:04:44 2022
Swarm,29.0555555555556,72.9941666666667,Early,2020-07-04,15.0,India,24 MD gharsana shrig,Tue Feb  1 16:04:44 2022
Adult,25.61916666700006,71.29638888900007,Late,2019-07-28,100.0,India,Juna Patrasar,Tue Feb  1 16:04:44 2022
ControlREV,26.75972222200005,70.75277777800005,Early,2019-10-10,20.0,India,Khyala Math,Tue Feb  1 16:04:44 2022
ControlREV,26.926388889000066,71.62916666700005,Early,2019-10-05,100.0,India,Chandni,Tue Feb  1 16:04:44 2022
Hopper,27.65805555600008,71.45527777800004,Early,2019-10-03,100.0,India,Baru Mor,Tue Feb  1 16:04:44 2022
Hopper,25.735555556000065,70.29444444400008,Late,2019-10-23,100.0,India,Akli BOP,Tue Feb  1 16:04:44 2022
Hopper,25.417777778000072,71.11111111100007,Middle,2019-08-14,100.0,India,Amaravas,Tue Feb  1 16:04:44 2022
Hopper,27.83805555600003,71.85666666700007,Early,2019-09-06,400.0,India,Jaluwala,Tue Feb  1 16:04:44 2022
ControlREV,27.01083333300005,71.32194444400005,Middle,2019-09-19,100.0,India,Chandan,Tue Feb  1 16:04:44 2022
ControlREV,26.606388889000076,71.08666666700003,Late,2019-09-25,100.0,India,Ugwa,Tue Feb  1 16:04:44 2022
ControlREV,26.936388889000057,71.65500000000003,Late,2019-09-28,100.0,India,Mahesho ki dhani,Tue Feb  1 16:04:44 2022
ControlREV,28.231111111000075,72.03000000000003,Middle,2019-11-12,100.0,India,25 BSM,Tue Feb  1 16:04:44 2022
Band,24.8788888888889,71.0038888888889,Late,2020-07-20,180.0,India,Bhada Panchayat,Tue Feb  1 16:04:44 2022
Adult,28.61916666700006,72.98444444400008,Late,2019-09-23,100.0,India,4 NDWM,Tue Feb  1 16:04:44 2022
ControlREV,27.04333333300008,70.26722222200004,Early,2020-01-08,200.0,India,7-95 RD Bandha,Tue Feb  1 16:04:44 2022
ControlREV,25.15027777800003,72.53722222200008,Early,2020-01-03,100.0,India,Tatol,Tue Feb  1 16:04:44 2022
ControlREV,27.0027777777778,74.0913888888889,Late,2020-06-22,300.0,India,Lunsara,Tue Feb  1 16:04:44 2022
ControlREV,28.83277777800004,73.56055555600005,Late,2019-08-30,100.0,India,MFFR East,Tue Feb  1 16:04:44 2022
ControlREV,26.7502777777778,70.795,Late,2020-07-30,50.0,India,Pithala Jaisalmer,Tue Feb  1 16:04:44 2022
Adult,26.13944444400005,73.18694444400006,Late,2019-06-25,100.0,India,Birami Fanta,Tue Feb  1 16:04:44 2022
Adult,27.2677777777778,76.0472222222222,Late,2020-06-28,100.0,India,"Bobari,Jamuaramgarh,",Tue Feb  1 16:04:44 2022
Hopper,27.400000000000038,71.41444444400008,Middle,2019-09-15,200.0,India,6 Tibba,Tue Feb  1 16:04:44 2022
Hopper,27.18361111100006,71.99888888900006,Middle,2019-11-14,100.0,India,Tekara,Tue Feb  1 16:04:44 2022
ControlREV,26.49305555600006,71.45388888900004,Late,2019-09-21,500.0,India,Volecha,Tue Feb  1 16:04:44 2022
ControlREV,27.885277778000045,71.92694444400007,Middle,2019-09-13,100.0,India,17 KWD,Tue Feb  1 16:04:44 2022
Swarm,27.0761111111111,71.9852777777778,Late,2020-06-24,120.0,India,"Sujasar, Jaisalmer,",Tue Feb  1 16:04:44 2022
Band,28.4669444444444,73.5955555555555,Middle,2020-08-19,160.0,India,Bichharwas,Tue Feb  1 16:04:44 2022
ControlREV,25.760000000000048,70.38722222200005,Middle,2019-11-15,100.0,India,Rohidi,Tue Feb  1 16:04:44 2022
ControlREV,27.6391666666667,75.2888888888889,Early,2020-07-06,375.0,India,Purohit Ka Bas,Tue Feb  1 16:04:44 2022
Adult,28.31861111100005,72.49888888900006,Early,2019-10-10,100.0,India,"5,6 & BLM",Tue Feb  1 16:04:44 2022
